课程名称	课程时间	课程目标	课程价格	课程配额	课程链接	教师名称	教师链接
【目标985班】高二物理寒假系统班（寒2期16:00）	1月27日-2月3日 · 16:00-18:00	适合高二 | 全国地区通用	249	2000人报名	https://www.yuanfudao.com/lessons/3079018.html	王浩	https://www.yuanfudao.com/teachers/23722879/lesson?lessonId=3079018
高三政治寒假系统班（寒2期16:00）	1月27日-2月3日 · 16:00-18:00	适合高三 | 全国地区通用	249	139人报名  限报2000人	https://www.yuanfudao.com/lessons/3079742.html	梁如冰	https://www.yuanfudao.com/teachers/132614682/lesson?lessonId=3079742
【英语校内卓越班】五年级英语寒假系统5班	1月26日-2月2日	适合五年级 | 全国地区通用	700	31人报名	https://www.yuanfudao.com/lessons/3083384.html	熊婉莉 祝丽	https://www.yuanfudao.com/teachers/131689176/lesson?lessonId=3083384
【英语能力强化班】一年级英语春季系统2班	3月6日-6月15日	适合一年级 | 全国地区通用	1650	30人报名	https://www.yuanfudao.com/lessons/3080104.html	张峥妍 陈晶	https://www.yuanfudao.com/teachers/119675466/lesson?lessonId=3080104
【作文专项】热门时事中的作文素材（2019年1月）	高三 · 2月3日 · 周日 · 22:00-22:55 · 55分钟	适合高三 | 全国地区通用	10	852人报名	https://www.yuanfudao.com/lessons/3091980.html	何燕	https://www.yuanfudao.com/teachers/100387696/lesson?lessonId=3091980
【英语能力起航班】三年级英语寒假系统5班	2月19日-2月26日	适合三年级 | 全国地区通用	700	31人报名	https://www.yuanfudao.com/lessons/3087210.html	张丽丽 高一倩K…	https://www.yuanfudao.com/teachers/129076440/lesson?lessonId=3087210
【目标优等班】初三物理寒假系统班（寒3期09:00）	2月16日-2月23日 · 早09:00-11:25	适合九年级 | 全国地区通用	499	191人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079188.html	王茜	https://www.yuanfudao.com/teachers/69244194/lesson?lessonId=3079188
【目标一本班】高二物理春季系统班（周六19:00）	3月2日-6月15日 · 19:00-21:00	适合高二 | 全国地区通用	499	688人报名  限报2000人	https://www.yuanfudao.com/lessons/3079146.html	崔姗姗	https://www.yuanfudao.com/teachers/38171857/lesson?lessonId=3079146
【寒假计划】初三学习礼包：7节课+11本教辅，9元全套包邮寄送-限时开放报名中	1月25日-1月28日	适合九年级 | 全国地区通用	9	7218人报名  限报10000人	https://www.yuanfudao.com/lessons/3099918.html	周园 王亮亮 马丽媛	https://www.yuanfudao.com/teachers/51702800/lesson?lessonId=3099918
【英语能力发展班】五年级英语寒假系统班2班	1月26日-2月2日	适合五年级 | 全国地区通用	700	24人报名	https://www.yuanfudao.com/lessons/3080202.html	李彦彦 余梦琦	https://www.yuanfudao.com/teachers/80092654/lesson?lessonId=3080202
初一语文寒假系统班（寒2期13:00）	1月30日-2月13日 · 13:00-15:20	适合七年级 | 全国地区通用	99	2000人报名	https://www.yuanfudao.com/lessons/3079424.html	田颖	https://www.yuanfudao.com/teachers/87005480/lesson?lessonId=3079424
【目标985班】高一化学春季系统班（课改版·周日13:00）	3月3日-6月23日 · 13:00-15:25	适合高一 | 全国地区通用	799	62人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079524.html	刘宇	https://www.yuanfudao.com/teachers/2384441/lesson?lessonId=3079524
【英语能力发展班】二年级英语春季系统9班	3月6日-6月16日	适合二年级 | 全国地区通用	1650	30人报名	https://www.yuanfudao.com/lessons/3088760.html	张诺凡 李雪婷	https://www.yuanfudao.com/teachers/129089256/lesson?lessonId=3088760
【实验班】初三物理寒假系统班（寒2期15:35）	1月30日-2月13日 · 15:35-17:55	适合九年级 | 全国地区通用	499	558人报名  每30人分小班	https://www.yuanfudao.com/lessons/3085250.html	张艳	https://www.yuanfudao.com/teachers/79894934/lesson?lessonId=3085250
【实验班】初三物理寒假系统班（寒3期15:35）	2月16日-2月23日 · 15:35-17:55	适合九年级 | 全国地区通用	499	176人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079166.html	张艳	https://www.yuanfudao.com/teachers/79894934/lesson?lessonId=3079166
【目标卓越班】初三英语寒假系统班（寒2期18:10）	1月30日-2月13日 · 18:10-20:30	适合九年级 | 全国地区通用	499	1020人报名	https://www.yuanfudao.com/lessons/3079412.html	夏天	https://www.yuanfudao.com/teachers/39692981/lesson?lessonId=3079412
【目标卓越班】初三英语春季系统班（周六09:00）	3月2日-6月8日 · 早9:00-11:20	适合九年级 | 全国地区通用	999	689人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079472.html	夏天	https://www.yuanfudao.com/teachers/39692981/lesson?lessonId=3079472
初三道德与法治寒假系统班（寒3期15:35）	2月16日-2月23日 · 15:35-17:55	适合九年级 | 全国地区通用	499	197人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079696.html	梁如冰	https://www.yuanfudao.com/teachers/132614682/lesson?lessonId=3079696
【目标985班】高一物理寒假系统班（课改版·寒1期16:00）	1月19日-1月26日 · 16:00-18:25	适合高一 | 全国地区通用	399	1130人报名	https://www.yuanfudao.com/lessons/3079990.html	崔姗姗	https://www.yuanfudao.com/teachers/38171857/lesson?lessonId=3079990
高三历史寒假系统班（寒1期21:30）	1月18日-1月25日 · 21:30-23:30	适合高三 | 全国地区通用	249	407人报名	https://www.yuanfudao.com/lessons/3079778.html	唐浩	https://www.yuanfudao.com/teachers/119822784/lesson?lessonId=3079778
【小猿热搜】高三生物典型题（系列3）	高三 · 2月8日-2月14日 · 55分钟/次 · 4次课	适合高三 | 全国地区通用	20	128人报名	https://www.yuanfudao.com/lessons/3098198.html	刘丹	https://www.yuanfudao.com/teachers/85099492/lesson?lessonId=3098198
【目标985班】高三物理春季系统班（周日21:30）	3月3日-6月2日 · 21:30-23:30	适合高三 | 全国地区通用	499	292人报名  限报2000人	https://www.yuanfudao.com/lessons/3079042.html	郑少龙	https://www.yuanfudao.com/teachers/35702341/lesson?lessonId=3079042
【英语能力起航班】六年级英语春季系统4班	3月5日-6月16日	适合六年级 | 全国地区通用	1650	22人报名  限报30人	https://www.yuanfudao.com/lessons/3083996.html	肖凡 徐唱	https://www.yuanfudao.com/teachers/143276952/lesson?lessonId=3083996
【目标985班】高一化学春季系统班（非课改版·周六14:00）	3月2日-6月22日 · 14:00-16:25	适合高一 | 全国地区通用	799	762人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079528.html	卢吒	https://www.yuanfudao.com/teachers/56316110/lesson?lessonId=3079528
【目标985班】高二英语春季系统班（周六21:30）	3月2日-6月15日 · 21:30-23:30	适合高二 | 全国地区通用	499	173人报名  限报2000人	https://www.yuanfudao.com/lessons/3080252.html	肖浚川	https://www.yuanfudao.com/teachers/66859336/lesson?lessonId=3080252
【目标卓越班】初一英语春季系统班（周日09:00）	3月3日-6月23日 · 早9:00-11:20	适合七年级 | 全国地区通用	999	250人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079442.html	文靓	https://www.yuanfudao.com/teachers/50922963/lesson?lessonId=3079442
【目标卓越班】初三物理春季系统班（周日18:00）	3月3日-6月9日 · 18:00-20:30	适合九年级 | 全国地区通用	999	225人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079312.html	马丽媛	https://www.yuanfudao.com/teachers/15586239/lesson?lessonId=3079312
【目标985班】高一物理春季系统班（周六14:00）	3月2日-6月22日 · 14:00-16:25	适合高一 | 全国地区通用	799	470人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080136.html	周梦麟	https://www.yuanfudao.com/teachers/116352438/lesson?lessonId=3080136
【目标985班】高一物理寒假系统班（课改版·寒3期16:00）	2月16日-2月23日 · 16:00-18:25	适合高一 | 全国地区通用	399	574人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079998.html	苗锟	https://www.yuanfudao.com/teachers/2343403/lesson?lessonId=3079998
【目标985班】高三化学春季系统班（周日13:00）	3月3日-6月2日 · 13:00-15:00	适合高三 | 全国地区通用	499	363人报名  限报2000人	https://www.yuanfudao.com/lessons/3079692.html	李霄君	https://www.yuanfudao.com/teachers/16613387/lesson?lessonId=3079692
【目标一本班】高一化学寒假系统班（课改版·寒2期21:30）	1月30日-2月14日 · 21:30-23:55	适合高一 | 全国地区通用	399	819人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079502.html	卢吒	https://www.yuanfudao.com/teachers/56316110/lesson?lessonId=3079502
初三历史寒假系统班（寒2期15:35）	1月30日-2月13日 · 15:35-18:00	适合九年级 | 全国地区通用	499	425人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079820.html	唐浩	https://www.yuanfudao.com/teachers/119822784/lesson?lessonId=3079820
初二语文春季系统班（周日14:00）	3月3日-6月23日 · 14:00-16:30	适合八年级 | 全国地区通用	999	319人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079274.html	张一帆	https://www.yuanfudao.com/teachers/84911824/lesson?lessonId=3079274
高二语文寒假系统班（寒2期21:30）	1月27日-2月3日 · 21:30-23:30	适合高二 | 全国地区通用	249	127人报名  限报2000人	https://www.yuanfudao.com/lessons/3081264.html	赵占坤	https://www.yuanfudao.com/teachers/141608770/lesson?lessonId=3081264
【目标一本班】高三化学春季系统班（周日09:00）	3月3日-6月2日 · 早09:00-11:00	适合高三 | 全国地区通用	499	113人报名  限报2000人	https://www.yuanfudao.com/lessons/3079700.html	闫晶	https://www.yuanfudao.com/teachers/29917083/lesson?lessonId=3079700
【英语能力强化班】一年级英语春季系统15班	3月6日-6月16日	适合一年级 | 全国地区通用	1650	25人报名  限报30人	https://www.yuanfudao.com/lessons/3082934.html	张峥妍 吴越	https://www.yuanfudao.com/teachers/119675466/lesson?lessonId=3082934
【目标985班】高三英语寒假系统班（寒3期21:30）	2月7日-2月14日 · 21:30-23:30	适合高三 | 全国地区通用	249	991人报名  限报2000人	https://www.yuanfudao.com/lessons/3096932.html	斯琴	https://www.yuanfudao.com/teachers/14501569/lesson?lessonId=3096932
高三地理寒假系统班（寒3期19:00）	2月7日-2月14日 · 19:00-21:00	适合高三 | 全国地区通用	249	918人报名  限报2000人	https://www.yuanfudao.com/lessons/3079564.html	温卿	https://www.yuanfudao.com/teachers/58419052/lesson?lessonId=3079564
初三化学春季系统班（鲁教版·周六13:00）	3月2日-6月8日 · 13:00-15:30	适合九年级 | 全国地区通用	999	105人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079340.html	崔丽丽	https://www.yuanfudao.com/teachers/67547298/lesson?lessonId=3079340
四年级猿编程L2系统班 第11期（周六早、周日下午）	5月25日-8月18日	适合四年级 | 全国地区通用	4099	已报满或无信息	https://www.yuanfudao.com/lessons/3092252.html	待分配	https://www.yuanfudao.com/teachers/132638972/lesson?lessonId=3092252
高二理科数学春季系统班（周日09:00）	3月3日-6月16日 · 早09:00-11:00	适合高二 | 全国地区通用	499	549人报名  限报2000人	https://www.yuanfudao.com/lessons/3080396.html	黄冠	https://www.yuanfudao.com/teachers/85713916/lesson?lessonId=3080396
高一数学寒假系统班（非课改版·必修3+必修4·寒2期19:00）	1月30日-2月13日 · 19:00-21:25	适合高一 | 全国地区通用	399	1607人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080356.html	严攀	https://www.yuanfudao.com/teachers/114992036/lesson?lessonId=3080356
【目标985班】高二化学春季系统班（选修4·周日13:00）	3月3日-6月16日 · 13:00-15:00	适合高二 | 全国地区通用	499	163人报名  限报2000人	https://www.yuanfudao.com/lessons/3079718.html	张成	https://www.yuanfudao.com/teachers/46929809/lesson?lessonId=3079718
【目标卓越班】初三数学寒假系统班（寒3期15:35）	2月16日-2月23日 · 15:35 - 17:55	适合九年级 | 全国地区通用	499	589人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081222.html	洪洋	https://www.yuanfudao.com/teachers/36903981/lesson?lessonId=3081222
【英语能力起航班】六年级英语春季系统10班	3月5日-6月15日	适合六年级 | 全国地区通用	1650	23人报名  限报30人	https://www.yuanfudao.com/lessons/3084008.html	肖凡 董宝红	https://www.yuanfudao.com/teachers/143276952/lesson?lessonId=3084008
高三地理寒假系统班（寒2期21:30）	1月27日-2月3日 · 21:30-23:30	适合高三 | 全国地区通用	249	605人报名  限报2000人	https://www.yuanfudao.com/lessons/3079562.html	郎朗	https://www.yuanfudao.com/teachers/133061954/lesson?lessonId=3079562
【目标一本班】高二化学寒假系统班（选修5+3·寒2期13:00）	1月27日-2月3日 · 13:00-15:00	适合高二 | 全国地区通用	249	518人报名  限报2000人	https://www.yuanfudao.com/lessons/3079646.html	廖耀华	https://www.yuanfudao.com/teachers/73595080/lesson?lessonId=3079646
【目标卓越班】初一英语寒假系统班（寒1期13:00）	1月19日-1月26日 · 13:00-15:20	适合七年级 | 全国地区通用	99	1271人报名	https://www.yuanfudao.com/lessons/3079370.html	文靓	https://www.yuanfudao.com/teachers/50922963/lesson?lessonId=3079370
【英语校内卓越班】五年级英语春季系统13班	3月5日-6月16日	适合五年级 | 全国地区通用	1650	30人报名	https://www.yuanfudao.com/lessons/3087330.html	熊婉莉 张国美	https://www.yuanfudao.com/teachers/131689176/lesson?lessonId=3087330
【目标卓越班】初二物理寒假系统班（寒1期18:10）	1月19日-1月26日 · 18:10-20:30	适合八年级 | 全国地区通用	499	778人报名	https://www.yuanfudao.com/lessons/3079198.html	吴去非	https://www.yuanfudao.com/teachers/35268287/lesson?lessonId=3079198
【目标一本班】高二化学寒假系统班（选修4·寒1期21:30）	1月18日-1月25日 · 21:30-23:30	适合高二 | 全国地区通用	249	317人报名	https://www.yuanfudao.com/lessons/3079650.html	张成	https://www.yuanfudao.com/teachers/46929809/lesson?lessonId=3079650
【英语能力发展班】三年级英语春季系统5班	3月5日-6月15日	适合三年级 | 全国地区通用	1650	23人报名  限报30人	https://www.yuanfudao.com/lessons/3081930.html	张丽丽 姜晓滕	https://www.yuanfudao.com/teachers/129076440/lesson?lessonId=3081930
四年级猿编程L1系统班 第7期（周四晚）	11月8日-3月14日	适合四年级 | 全国地区通用	1999	11人报名	https://www.yuanfudao.com/lessons/3080546.html	单建昌	https://www.yuanfudao.com/teachers/81605852/lesson?lessonId=3080546
初三历史春季系统班（周日18:00）	3月3日-6月9日 · 18:00-20:30	适合九年级 | 全国地区通用	999	120人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079834.html	唐浩	https://www.yuanfudao.com/teachers/119822784/lesson?lessonId=3079834
【目标一本班】高二物理寒假系统班（寒1期16:00）	1月18日-1月25日 · 16:00-18:00	适合高二 | 全国地区通用	249	239人报名	https://www.yuanfudao.com/lessons/3079024.html	刘景森	https://www.yuanfudao.com/teachers/27566727/lesson?lessonId=3079024
【目标卓越班】初三化学寒假系统班（寒1期·15:35）	1月19日-1月26日 · 15:35-17:55	适合九年级 | 全国地区通用	499	704人报名	https://www.yuanfudao.com/lessons/3079220.html	刘旭	https://www.yuanfudao.com/teachers/33812137/lesson?lessonId=3079220
【英语校内卓越班】四年级英语春季系统1班	3月6日-6月16日	适合四年级 | 全国地区通用	1650	21人报名  限报30人	https://www.yuanfudao.com/lessons/3081100.html	邢宇琪 郭芳	https://www.yuanfudao.com/teachers/121825876/lesson?lessonId=3081100
【目标985班】高二生物寒假系统班（寒3期·19:00）	2月10日-2月17日 · 19:00-21:00	适合高二 | 全国地区通用	249	707人报名  限报2000人	https://www.yuanfudao.com/lessons/3079366.html	张鹏	https://www.yuanfudao.com/teachers/69819438/lesson?lessonId=3079366
【目标985班】高三理科数学寒假系统班（寒2期13:00）	1月27日-2月3日 · 13:00-15:00	适合高三 | 全国地区通用	249	124人报名  限报2000人	https://www.yuanfudao.com/lessons/3079904.html	田伟锋	https://www.yuanfudao.com/teachers/69283342/lesson?lessonId=3079904
【目标985班】高一化学寒假系统班（课改版·寒1期21:30)	1月19日-1月27日 · 21:30-23:55	适合高一 | 全国地区通用	399	422人报名	https://www.yuanfudao.com/lessons/3079498.html	张明燃	https://www.yuanfudao.com/teachers/37015377/lesson?lessonId=3079498
【英语校内卓越班】六年级英语寒假系统8班	1月26日-2月2日	适合六年级 | 全国地区通用	700	30人报名	https://www.yuanfudao.com/lessons/3085578.html	张月 姚思怡	https://www.yuanfudao.com/teachers/135603174/lesson?lessonId=3085578
【英语校内卓越班】六年级英语寒假系统24班	1月26日-2月2日	适合六年级 | 全国地区通用	700	31人报名	https://www.yuanfudao.com/lessons/3093872.html	徐敏 胡凌	https://www.yuanfudao.com/teachers/155769264/lesson?lessonId=3093872
【目标卓越班】初三数学寒假系统班（寒2期15:35）	1月30日-2月13日 · 15:35-17:55	适合九年级 | 全国地区通用	499	1051人报名	https://www.yuanfudao.com/lessons/3081150.html	王亮亮	https://www.yuanfudao.com/teachers/39413413/lesson?lessonId=3081150
高一语文寒假系统班（寒2期19:00）	1月30日-2月13日 · 19:00-21:25	适合高一 | 全国地区通用	399	1040人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080220.html	刘薇	https://www.yuanfudao.com/teachers/84707930/lesson?lessonId=3080220
【目标985班】高一数学寒假系统班（课改版·寒3期09:00）	2月16日-2月23日 · 早09:00-11:25	适合高一 | 全国地区通用	399	289人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080336.html	安男男	https://www.yuanfudao.com/teachers/37672891/lesson?lessonId=3080336
高二政治寒假系统班（寒2期13:00）	1月27日-2月3日 · 13:00-15:00	适合高二 | 全国地区通用	249	629人报名  限报2000人	https://www.yuanfudao.com/lessons/3079576.html	张博文	https://www.yuanfudao.com/teachers/57815216/lesson?lessonId=3079576
【目标卓越班】初三化学春季系统班（周日16:00）	3月3日-6月9日 · 16:00-18:30	适合九年级 | 全国地区通用	999	16人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079328.html	张成	https://www.yuanfudao.com/teachers/46929809/lesson?lessonId=3079328
【小猿热搜】高三生物典型题（系列2）	高三 · 1月27日-1月30日 · 55分钟/次 · 4次课	适合高三 | 全国地区通用	20	199人报名	https://www.yuanfudao.com/lessons/3098194.html	刘丹	https://www.yuanfudao.com/teachers/85099492/lesson?lessonId=3098194
【查缺补漏】必修易错易混淆知识点判断	高三 · 2月11日-2月14日 · 55分钟/次 · 4次课	适合高三 | 全国地区通用	20	455人报名	https://www.yuanfudao.com/lessons/3092348.html	李秀楠	https://www.yuanfudao.com/teachers/49091395/lesson?lessonId=3092348
四年级猿编程L2系统班 第9期（周五晚）	5月10日-11月15日	适合四年级 | 全国地区通用	4099	22人报名	https://www.yuanfudao.com/lessons/3083788.html	待分配	https://www.yuanfudao.com/teachers/132638972/lesson?lessonId=3083788
【目标卓越班】初三化学春季系统班（周六18:00）	3月2日-6月8日 · 18:00-20:30	适合九年级 | 全国地区通用	999	562人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079322.html	张成	https://www.yuanfudao.com/teachers/46929809/lesson?lessonId=3079322
【目标985班】高一英语春季系统班（周五21:00）	3月1日-6月21日 · 21:00-23:25	适合高一 | 全国地区通用	799	693人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080226.html	崔妍	https://www.yuanfudao.com/teachers/111857828/lesson?lessonId=3080226
【英语能力发展班】二年级寒假英语系统28班	1月26日-2月2日	适合二年级 | 全国地区通用	700	30人报名	https://www.yuanfudao.com/lessons/3093856.html	田雨 方媛媛	https://www.yuanfudao.com/teachers/165853002/lesson?lessonId=3093856
【英语校内卓越班】四年级英语春季系统4班	3月6日-6月16日	适合四年级 | 全国地区通用	1650	22人报名  限报30人	https://www.yuanfudao.com/lessons/3083836.html	邢宇琪 晏紫薇	https://www.yuanfudao.com/teachers/121825876/lesson?lessonId=3083836
【技巧课】课内文言文巩固拔高（人教版必修五）	高二 · 1月31日-2月27日 · 55分钟/次 · 4次课	适合高二 | 全国地区通用	20	150人报名	https://www.yuanfudao.com/lessons/3097746.html	刘薇	https://www.yuanfudao.com/teachers/84707930/lesson?lessonId=3097746
高一语文寒假系统班（寒1期16:00）	1月19日-1月26日 · 16:00-18:25	适合高一 | 全国地区通用	399	399人报名	https://www.yuanfudao.com/lessons/3081434.html	刘薇	https://www.yuanfudao.com/teachers/84707930/lesson?lessonId=3081434
【目标985班】高三化学寒假系统班（寒3期21:30）	2月7日-2月14日 · 21:30-23:30	适合高三 | 全国地区通用	249	425人报名  限报2000人	https://www.yuanfudao.com/lessons/3079670.html	李霄君	https://www.yuanfudao.com/teachers/16613387/lesson?lessonId=3079670
高三语文春季系统班（周六21:30）	3月2日-6月1日 · 21:30-23:30	适合高三 | 全国地区通用	499	500人报名  限报2000人	https://www.yuanfudao.com/lessons/3081350.html	何燕	https://www.yuanfudao.com/teachers/100387696/lesson?lessonId=3081350
四年级猿编程L2系统班 第12期（周三晚）	8月7日-3月4日	适合四年级 | 全国地区通用	4099	已报满或无信息	https://www.yuanfudao.com/lessons/3080606.html	待分配	https://www.yuanfudao.com/teachers/115519392/lesson?lessonId=3080606
【英语能力发展班】五年级英语春季系统3班	3月5日-6月15日	适合五年级 | 全国地区通用	1650	13人报名  限报30人	https://www.yuanfudao.com/lessons/3080214.html	李彦彦 臧雪妍	https://www.yuanfudao.com/teachers/80092654/lesson?lessonId=3080214
【英语能力强化班】一年级英语春季系统5班	3月6日-6月16日	适合一年级 | 全国地区通用	1650	32人报名	https://www.yuanfudao.com/lessons/3080110.html	张峥妍 左琦	https://www.yuanfudao.com/teachers/119675466/lesson?lessonId=3080110
【小猿夜谭】斯文未绝话金元	高二 · 1月1日-1月29日 · 55分钟/次 · 5次课	适合高二 | 全国地区通用	15	441人报名	https://www.yuanfudao.com/lessons/3092490.html	王伟	https://www.yuanfudao.com/teachers/57672584/lesson?lessonId=3092490
五、六年级猿编程L2系统班 第12期（周四晚）	8月8日-3月5日	适合五年级 六年级 | 全国地区通用	4099	已报满或无信息	https://www.yuanfudao.com/lessons/3092608.html	待分配	https://www.yuanfudao.com/teachers/115519392/lesson?lessonId=3092608
【目标985班】高一数学寒假系统班（课改版·寒2期19:00）	1月30日-2月13日 · 19:00-21:25	适合高一 | 全国地区通用	399	1218人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079960.html	关海山	https://www.yuanfudao.com/teachers/137465894/lesson?lessonId=3079960
【精选选择】理综生物选择题分类讲解（重开）	高三 · 2月11日-2月14日 · 55分钟/次 · 4次课	适合高三 | 全国地区通用	20	284人报名	https://www.yuanfudao.com/lessons/3092026.html	赵顺子	https://www.yuanfudao.com/teachers/73497012/lesson?lessonId=3092026
【目标985班】高一数学寒假系统班（课改版·寒1期19:00）	1月19日-1月26日 · 19:00-21:25	适合高一 | 全国地区通用	399	523人报名	https://www.yuanfudao.com/lessons/3079958.html	程磊	https://www.yuanfudao.com/teachers/50736413/lesson?lessonId=3079958
【英语能力强化班】一年级英语春季系统9班	3月5日-6月16日	适合一年级 | 全国地区通用	1650	14人报名  限报30人	https://www.yuanfudao.com/lessons/3092518.html	张诺凡 粟艺	https://www.yuanfudao.com/teachers/129089256/lesson?lessonId=3092518
五、六年级猿编程L1系统班 第12期（周四晚）	4月25日-7月25日	适合五年级 六年级 | 全国地区通用	1999	1人报名	https://www.yuanfudao.com/lessons/3092090.html	待分配	https://www.yuanfudao.com/teachers/108839892/lesson?lessonId=3092090
【目标卓越班】初一数学春季系统班（周六14:00）	3月2日-6月22日 · 14:00-16:30	适合七年级 | 全国地区通用	999	535人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081314.html	洪洋	https://www.yuanfudao.com/teachers/36903981/lesson?lessonId=3081314
【猿书房】从《人间词话》学诗词赏析（下）	高二 · 2月15日-3月5日 · 55分钟/次 · 5次课	适合高二 | 全国地区通用	15	166人报名	https://www.yuanfudao.com/lessons/3098242.html	刘薇 赵占坤	https://www.yuanfudao.com/teachers/84707930/lesson?lessonId=3098242
【目标卓越班】初三数学寒假系统班（寒1期15:35）	1月19日-1月26日 · 15:35-17:55	适合九年级 | 全国地区通用	499	923人报名	https://www.yuanfudao.com/lessons/3080770.html	洪洋	https://www.yuanfudao.com/teachers/36903981/lesson?lessonId=3080770
【英语能力起航班】三年级英语春季系统9班	3月6日-6月15日	适合三年级 | 全国地区通用	1650	30人报名	https://www.yuanfudao.com/lessons/3092568.html	张丽丽 马静	https://www.yuanfudao.com/teachers/129076440/lesson?lessonId=3092568
初一语文寒假系统班（寒1期18:10）	1月19日-1月26日 · 18:10-20:30	适合七年级 | 全国地区通用	99	1988人报名	https://www.yuanfudao.com/lessons/3079422.html	林立	https://www.yuanfudao.com/teachers/99385060/lesson?lessonId=3079422
【目标卓越班】初一数学春季系统班（周日14:00）	3月3日-6月23日 · 14:00-16:30	适合七年级 | 全国地区通用	999	141人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081370.html	朱玲玲	https://www.yuanfudao.com/teachers/60153716/lesson?lessonId=3081370
【目标985班】高一化学寒假系统班（课改版·寒1期19:00）	1月19日-1月26日 · 19:00-21:25	适合高一 | 全国地区通用	399	927人报名	https://www.yuanfudao.com/lessons/3079496.html	卢吒	https://www.yuanfudao.com/teachers/56316110/lesson?lessonId=3079496
【目标省一班】高二化学寒假竞赛班（寒3期21:30）	2月10日-2月16日 · 21:30-23:30	适合高二 | 全国地区通用	249	243人报名  限报2000人	https://www.yuanfudao.com/lessons/3079652.html	刘宇	https://www.yuanfudao.com/teachers/2384441/lesson?lessonId=3079652
【目标卓越班】初三英语寒假系统班（寒1期15:35）	1月19日-1月26日 · 15:35-17:55	适合九年级 | 全国地区通用	499	306人报名	https://www.yuanfudao.com/lessons/3079406.html	周园	https://www.yuanfudao.com/teachers/51702800/lesson?lessonId=3079406
【目标985班】高三文科数学春季系统班（周六21:30）	3月2日-6月1日 · 21:30-23:30	适合高三 | 全国地区通用	499	659人报名  限报2000人	https://www.yuanfudao.com/lessons/3081022.html	程磊	https://www.yuanfudao.com/teachers/50736413/lesson?lessonId=3081022
数学技巧提升课	1月25日-1月26日	适合高一 高二 高三 | 全国地区通用	0	31390人报名	https://www.yuanfudao.com/lessons/3102600.html	程磊 张煜晨 王伟	https://www.yuanfudao.com/teachers/50736413/lesson?lessonId=3102600
【目标985班】高一数学寒假系统班（课改版·寒1期13:00）	1月19日-1月26日 · 13:00-15:25	适合高一 | 全国地区通用	399	218人报名	https://www.yuanfudao.com/lessons/3079954.html	关海山	https://www.yuanfudao.com/teachers/137465894/lesson?lessonId=3079954
【目标985班】高一物理寒假系统班（非课改版·寒2期09:00）	1月30日-2月13日 · 早09:00-11:25	适合高一 | 全国地区通用	399	1530人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079970.html	梁冰	https://www.yuanfudao.com/teachers/56696200/lesson?lessonId=3079970
【目标985班】高一数学春季系统班（课改版·周日09:00）	3月3日-6月23日 · 早09:00-11:25	适合高一 | 全国地区通用	799	241人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080532.html	韩乾	https://www.yuanfudao.com/teachers/85608340/lesson?lessonId=3080532
【技巧课】系统班体验：选择题技巧突破（二）	高三 · 1月13日-1月25日 · 90分钟/次 · 3次课	适合高三 | 全国地区通用	24	1021人报名	https://www.yuanfudao.com/lessons/3096034.html	何燕	https://www.yuanfudao.com/teachers/100387696/lesson?lessonId=3096034
【英语校内卓越班】六年级英语寒假系统25班	1月26日-2月2日	适合六年级 | 全国地区通用	700	31人报名	https://www.yuanfudao.com/lessons/3093874.html	曹静 胡凌	https://www.yuanfudao.com/teachers/159220258/lesson?lessonId=3093874
五、六年级猿编程L1+L2联报（面向第15期入门班）	2月17日-12月1日	适合五年级 六年级 | 全国地区通用	6098	限报200人	https://www.yuanfudao.com/lessons/3102302.html	崔丹阳	https://www.yuanfudao.com/teachers/147590008/lesson?lessonId=3102302
【目标985班】高二化学寒假系统班（选修5+3·寒2期09:00）	1月27日-2月3日 · 早09:00-11:00	适合高二 | 全国地区通用	249	1741人报名  限报2000人	https://www.yuanfudao.com/lessons/3079638.html	张鹤至	https://www.yuanfudao.com/teachers/29190893/lesson?lessonId=3079638
